building_type,material,age_years,area_m2,region,tilt_angle_deg,vibration_magnitude,shock_detected,temperature_c,humidity_pct,pressure_hpa,illuminance_lux,structural_status,climate_status,lighting_status,overall_status,_true_degradation_level
residential,brick,20,1854.7,continental,0.022,0.0,False,-3.18,41.71,1018.53,181.6,normal,normal,normal,normal,0.0888
commercial,concrete,57,1675.0,arid,0.641,0.0106,False,22.6,22.97,1006.96,427.7,attention,normal,attention,attention,0.2205
residential,brick,89,3400.0,coastal,10.314,0.8101,False,24.11,81.0,1006.34,331.6,critical,critical,normal,critical,0.9622
industrial,wood,12,2186.6,temperate,3.194,0.2016,False,16.29,56.53,1009.27,493.4,critical,normal,normal,critical,0.5115
residential,brick,41,2794.7,coastal,0.749,0.0996,False,10.8,66.17,1015.87,485.4,critical,normal,normal,critical,0.2942
industrial,concrete,116,3152.3,arid,2.025,0.1664,False,16.55,23.05,1014.72,349.2,critical,normal,normal,critical,0.4189
commercial,wood,60,3706.8,coastal,3.548,0.2422,False,23.01,69.61,1016.82,448.9,critical,attention,attention,critical,0.558
commercial,brick,16,2705.8,coastal,0.013,0.0048,False,16.22,82.63,1007.08,483.3,normal,critical,attention,critical,0.117
residential,brick,79,3224.8,temperate,9.667,0.7744,False,24.43,47.29,1016.41,380.2,critical,normal,normal,critical,0.936
commercial,concrete,45,2055.3,continental,4.2,0.2917,False,10.76,63.96,1017.57,428.6,critical,normal,attention,critical,0.6049
residential,concrete,33,2076.8,continental,0.357,0.0286,False,12.27,48.05,1013.98,363.9,normal,normal,normal,normal,0.1315
residential,brick,56,1904.1,temperate,0.7,0.0245,False,15.8,72.6,1010.16,344.9,attention,attention,normal,attention,0.2293
commercial,brick,41,1054.5,continental,0.704,0.083,True,18.52,58.27,1013.91,426.8,critical,normal,attention,critical,0.2836
commercial,mixed,7,3377.2,continental,0.323,0.0556,False,-1.22,71.19,1017.9,381.6,attention,attention,attention,attention,0.1694
industrial,concrete,111,495.3,temperate,2.551,0.1304,False,13.86,67.09,1007.79,363.5,critical,normal,normal,critical,0.4852
residential,wood,55,1661.4,coastal,0.347,0.0098,False,15.73,68.12,1014.35,353.9,normal,attention,normal,attention,0.1546
industrial,concrete,22,3241.5,continental,1.232,0.0499,False,8.55,51.66,1024.02,165.7,critical,normal,attention,critical,0.3295
residential,brick,49,1017.8,temperate,0.75,0.0451,False,14.21,73.9,1014.29,391.3,attention,attention,normal,attention,0.2204
residential,concrete,40,1042.2,temperate,1.106,0.1004,False,27.91,53.07,1011.09,471.3,critical,normal,normal,critical,0.2901
residential,wood,34,1907.7,coastal,0.669,0.0424,False,21.41,54.88,1019.53,368.4,attention,normal,normal,attention,0.207
historical,wood,20,3813.7,temperate,1.234,0.0787,False,15.58,36.85,1014.08,204.6,critical,attention,normal,critical,0.3287
residential,brick,46,2479.8,coastal,1.857,0.1567,False,18.74,77.52,1008.0,608.2,critical,attention,normal,critical,0.4041
commercial,mixed,16,1544.1,temperate,0.0,0.0,False,7.92,53.95,1014.75,439.8,normal,normal,attention,attention,0.0
residential,wood,3,4029.0,temperate,0.0,0.0,False,27.22,52.59,1009.8,388.2,normal,normal,normal,normal,0.0
commercial,mixed,68,2880.0,temperate,2.289,0.1814,False,12.17,68.78,1013.92,395.9,critical,normal,attention,critical,0.4412
historical,mixed,18,2812.6,temperate,1.092,0.111,False,17.09,45.87,1008.28,250.2,critical,normal,normal,critical,0.3405
historical,brick,61,3610.6,continental,2.525,0.1871,True,1.89,63.36,1023.71,139.8,critical,normal,attention,critical,0.4795
residential,brick,26,1924.4,arid,0.539,0.0609,False,1.71,24.81,1010.47,262.0,critical,normal,normal,critical,0.2249
industrial,concrete,71,2621.7,continental,3.799,0.269,False,16.64,69.34,995.65,291.1,critical,normal,normal,critical,0.5781
residential,brick,29,2625.3,temperate,3.323,0.2645,False,7.77,60.01,1016.64,371.4,critical,normal,normal,critical,0.5536
industrial,concrete,58,2639.5,temperate,0.835,0.1166,False,19.32,72.34,1008.04,270.3,critical,attention,normal,critical,0.2872
historical,wood,18,1357.2,coastal,2.186,0.1317,False,18.66,69.64,1011.8,314.0,critical,attention,normal,critical,0.41
commercial,concrete,24,3658.1,coastal,0.991,0.0247,False,20.54,53.27,1005.37,450.1,attention,normal,attention,attention,0.2708
industrial,concrete,36,1983.6,temperate,1.448,0.1101,False,13.46,53.58,1002.92,339.0,critical,normal,normal,critical,0.3724
historical,brick,20,891.9,temperate,0.987,0.0987,False,17.81,50.86,1015.86,248.3,critical,normal,normal,critical,0.3002
residential,mixed,34,1390.7,continental,0.285,0.0716,False,10.0,52.4,1013.66,294.5,critical,normal,normal,critical,0.1968
commercial,brick,22,3497.6,arid,0.677,0.0735,True,23.41,14.78,1021.84,521.6,critical,normal,normal,critical,0.2372
residential,brick,19,977.2,arid,0.804,0.07,False,27.17,11.83,1000.51,289.3,critical,normal,normal,critical,0.2159
residential,brick,64,691.2,continental,1.596,0.1361,False,14.53,50.23,1011.45,259.3,critical,normal,normal,critical,0.3456
residential,concrete,105,2873.0,coastal,3.238,0.2558,False,27.18,82.39,1012.15,319.0,critical,attention,normal,critical,0.5255
industrial,mixed,87,459.7,temperate,0.756,0.0835,False,11.74,55.6,1009.16,272.5,critical,normal,normal,critical,0.2674
residential,brick,51,1175.2,temperate,2.34,0.1586,False,20.49,66.25,1005.26,409.3,critical,normal,normal,critical,0.4766
residential,concrete,36,1649.1,continental,0.194,0.0,False,19.94,50.48,1016.66,302.1,normal,normal,normal,normal,0.0417
industrial,concrete,77,233.0,temperate,0.0,0.0273,False,15.26,53.61,1009.85,330.4,normal,normal,normal,normal,0.0556
residential,concrete,43,4257.8,continental,1.309,0.0598,False,22.46,48.56,1025.01,391.4,critical,normal,normal,critical,0.2941
residential,concrete,15,3102.3,temperate,0.285,0.0433,False,12.95,66.66,1016.49,314.6,attention,normal,normal,attention,0.1953
historical,brick,20,4349.9,temperate,0.5,0.0,False,22.33,45.35,1012.42,282.2,normal,normal,normal,normal,0.1855
residential,brick,37,1730.4,coastal,3.064,0.2354,False,16.94,53.34,1017.05,346.3,critical,normal,normal,critical,0.5234
historical,wood,114,752.7,continental,1.74,0.1444,False,9.7,39.3,1001.6,314.3,critical,normal,normal,critical,0.4103
industrial,concrete,3,3555.4,continental,0.0,0.0,False,9.05,58.13,1017.49,241.1,normal,normal,normal,normal,0.0
industrial,brick,4,2385.4,continental,0.074,0.0326,False,19.93,50.54,1005.57,313.6,normal,normal,normal,normal,0.0
industrial,concrete,1,2876.6,continental,0.856,0.0398,False,23.91,38.18,1006.08,301.8,attention,normal,normal,attention,0.2699
industrial,concrete,60,4232.8,arid,0.616,0.0401,False,35.08,25.1,1005.17,235.0,attention,normal,normal,attention,0.2591
historical,brick,118,2316.1,continental,2.123,0.213,False,5.85,36.48,1015.3,312.0,critical,normal,normal,critical,0.4379
commercial,concrete,29,2674.2,arid,0.198,0.0498,False,34.0,30.57,999.14,481.1,attention,normal,attention,attention,0.0
residential,brick,71,4396.5,arid,0.853,0.0718,False,34.24,19.51,1011.38,392.8,critical,normal,normal,critical,0.2753
residential,brick,52,4348.8,temperate,0.956,0.0562,False,7.74,62.56,1014.0,262.2,critical,normal,normal,critical,0.2802
industrial,concrete,62,843.2,continental,3.616,0.3055,True,8.96,44.86,1005.82,285.7,critical,normal,normal,critical,0.5667
residential,brick,12,912.2,continental,0.1,0.0354,False,3.76,56.99,1012.22,450.7,attention,normal,normal,attention,0.1506
residential,brick,23,4523.1,coastal,0.307,0.0602,False,1.25,65.59,1015.52,418.9,critical,normal,normal,critical,0.1975
residential,brick,61,2110.3,continental,1.992,0.1818,False,7.92,70.92,1019.54,401.2,critical,attention,normal,critical,0.4326
residential,brick,49,2076.7,temperate,0.22,0.0481,False,18.14,44.05,1012.1,280.4,attention,normal,normal,attention,0.2313
commercial,concrete,85,4086.9,temperate,1.437,0.1155,False,21.85,52.85,1017.49,298.1,critical,normal,critical,critical,0.3827
residential,brick,56,4912.4,temperate,0.964,0.0788,False,14.77,58.59,1019.53,431.5,critical,normal,normal,critical,0.3036
commercial,brick,94,3989.3,continental,3.246,0.2311,False,-6.23,56.19,1022.54,455.0,critical,normal,attention,critical,0.5093
residential,brick,106,1017.9,continental,1.105,0.0544,False,-2.15,68.2,1022.82,240.9,critical,normal,normal,critical,0.3138
residential,concrete,43,3976.6,temperate,2.914,0.215,False,15.44,63.82,1002.5,370.4,critical,normal,normal,critical,0.5352
residential,brick,28,987.9,temperate,0.109,0.0538,False,2.79,68.45,1017.12,556.8,attention,normal,normal,attention,0.0533
residential,wood,15,3494.6,temperate,0.0,0.0,False,19.57,47.05,1011.97,255.2,normal,normal,normal,normal,0.0129
residential,concrete,61,4789.2,temperate,1.751,0.1624,False,20.73,53.31,1011.62,275.4,critical,normal,normal,critical,0.391
historical,brick,59,1430.9,continental,1.461,0.0789,False,-4.69,61.27,1022.83,356.7,critical,normal,normal,critical,0.3512
residential,brick,89,1590.7,arid,4.683,0.3436,False,11.82,45.92,1010.0,333.3,critical,normal,normal,critical,0.6453
residential,concrete,17,1022.6,continental,2.034,0.1551,False,28.26,54.82,1010.18,475.6,critical,normal,normal,critical,0.4014
residential,concrete,57,2008.0,arid,4.623,0.3889,False,23.46,28.9,1010.19,248.2,critical,normal,normal,critical,0.6479
residential,concrete,82,2450.8,arid,4.435,0.3355,False,11.11,20.35,1002.71,295.4,critical,normal,normal,critical,0.638
residential,brick,54,3851.1,coastal,3.738,0.31,False,21.91,81.17,1004.56,375.0,critical,critical,normal,critical,0.5982
historical,brick,31,1633.6,temperate,0.368,0.0,False,13.92,58.31,1006.67,256.0,normal,normal,normal,normal,0.0878
commercial,brick,22,1659.7,coastal,1.18,0.0745,True,13.37,66.14,1009.88,442.1,critical,normal,attention,critical,0.3556
residential,wood,29,1906.6,continental,0.013,0.0365,False,17.27,53.65,1028.65,322.6,attention,normal,normal,attention,0.0983
commercial,concrete,42,2923.5,temperate,0.563,0.1053,True,12.68,68.9,1016.81,521.0,critical,normal,normal,critical,0.2709
residential,concrete,28,1683.7,temperate,0.722,0.0105,False,22.6,60.71,1027.3,317.0,attention,normal,normal,attention,0.2712
industrial,concrete,59,3576.3,continental,0.701,0.0686,True,-0.05,54.06,1022.15,163.7,critical,normal,attention,critical,0.2564
historical,brick,68,2204.2,temperate,0.464,0.0801,False,15.07,41.65,1007.5,299.1,critical,normal,normal,critical,0.2107
commercial,concrete,21,4563.3,continental,5.532,0.4024,False,0.24,71.13,1011.04,583.4,attention,normal,normal,critical,0.7209
residential,wood,79,2399.3,temperate,3.652,0.3051,False,29.07,54.71,1003.31,334.7,critical,normal,normal,critical,0.5794
residential,wood,38,2320.6,coastal,0.577,0.0314,False,8.65,87.99,1019.7,365.4,attention,critical,normal,critical,0.2565
commercial,mixed,29,4081.5,temperate,0.0,0.0,False,19.19,52.25,1002.31,396.5,normal,attention,attention,attention,0.0
residential,brick,23,985.5,temperate,0.19,0.0,False,19.85,59.46,1015.42,338.4,normal,normal,normal,normal,0.1418
residential,brick,38,698.4,continental,0.572,0.0032,False,3.57,55.52,1013.34,238.3,attention,normal,normal,attention,0.2218
industrial,concrete,22,3745.9,continental,0.817,0.1187,False,-2.05,80.97,1006.49,428.4,critical,attention,normal,critical,0.2811
industrial,concrete,6,4010.4,temperate,0.03,0.0432,True,10.45,73.84,1007.58,448.7,attention,normal,normal,attention,0.0
historical,brick,37,889.9,arid,0.917,0.1179,False,17.05,29.43,1013.12,71.7,critical,normal,attention,critical,0.311
historical,wood,39,4211.9,continental,1.183,0.1075,False,6.69,45.31,1002.67,355.2,critical,normal,normal,critical,0.3181
industrial,concrete,81,3835.5,coastal,1.029,0.1313,False,34.22,74.54,1012.89,384.4,critical,normal,normal,critical,0.329
residential,wood,30,594.4,continental,0.432,0.0,False,-8.31,48.54,1000.18,389.9,normal,normal,normal,normal,0.1273
industrial,brick,52,3953.0,continental,0.396,0.0557,False,7.7,62.92,1012.79,218.9,critical,normal,normal,critical,0.148
residential,wood,72,652.9,temperate,0.306,0.0595,False,15.04,55.33,1018.94,326.0,critical,normal,normal,critical,0.1236
residential,brick,37,1053.6,temperate,0.287,0.0,False,3.75,56.2,1022.45,470.3,normal,normal,normal,normal,0.0652
commercial,mixed,52,3272.7,continental,0.529,0.0604,False,27.35,36.32,1018.8,482.1,critical,normal,attention,critical,0.234
commercial,concrete,16,454.5,coastal,0.238,0.0335,False,17.34,75.99,1003.21,412.9,normal,attention,attention,attention,0.1862
residential,brick,30,417.3,temperate,0.294,0.0274,False,20.39,62.7,1015.91,422.8,normal,normal,normal,normal,0.1511
industrial,concrete,20,1207.2,coastal,0.339,0.0257,False,21.47,72.63,1005.32,386.3,normal,normal,normal,normal,0.1923
residential,brick,44,4981.8,temperate,0.701,0.0261,False,21.98,56.0,1013.29,482.2,attention,normal,normal,attention,0.239
residential,wood,22,4355.2,continental,0.218,0.0329,False,3.25,61.51,1018.56,339.8,normal,normal,normal,normal,0.1176
commercial,concrete,14,4994.0,temperate,0.456,0.0,False,15.74,60.95,1009.09,432.7,normal,normal,attention,attention,0.1698
residential,concrete,63,4979.9,temperate,3.064,0.3134,False,24.12,44.5,1018.47,352.8,critical,normal,normal,critical,0.5456
residential,concrete,68,110.3,temperate,8.904,0.6711,False,17.2,81.32,1020.6,211.5,critical,attention,normal,critical,0.8912
historical,brick,80,4757.0,temperate,0.0,0.0224,False,16.56,55.86,1006.79,332.5,normal,normal,normal,normal,0.1452
commercial,concrete,51,1694.1,arid,3.307,0.3299,False,28.38,21.67,1012.97,445.9,critical,normal,attention,critical,0.5532
commercial,wood,57,1848.2,continental,2.3,0.1131,False,13.55,45.48,1011.02,414.6,critical,normal,attention,critical,0.4531
residential,brick,75,1844.3,temperate,3.573,0.2535,False,16.59,56.73,1011.59,238.5,critical,normal,normal,critical,0.5637
commercial,concrete,30,918.4,arid,0.63,0.0561,False,23.13,23.98,999.68,574.8,critical,normal,normal,critical,0.28
residential,brick,23,3441.9,continental,0.13,0.0049,False,22.13,49.06,1023.89,245.0,normal,normal,normal,normal,0.0
residential,wood,30,4926.3,temperate,0.334,0.0225,False,22.22,57.91,1018.45,351.0,normal,normal,normal,normal,0.1144
commercial,concrete,82,1625.1,temperate,2.97,0.2434,False,18.81,62.74,1002.49,461.1,critical,normal,attention,critical,0.5107
residential,brick,73,2852.8,arid,1.737,0.1661,False,31.09,37.72,1013.36,325.6,critical,normal,normal,critical,0.4089
residential,concrete,18,302.2,temperate,1.659,0.137,False,7.96,51.09,1003.81,632.3,critical,normal,normal,critical,0.3869
historical,brick,123,2549.2,temperate,3.453,0.303,False,16.43,83.99,1007.97,356.5,critical,critical,normal,critical,0.5628
industrial,concrete,68,672.6,temperate,0.589,0.0755,False,12.12,53.8,1009.09,210.2,critical,normal,normal,critical,0.2109
residential,mixed,33,3452.9,coastal,0.076,0.0,False,14.84,66.74,1018.15,390.6,normal,normal,normal,normal,0.0744
commercial,concrete,28,4539.3,temperate,0.735,0.0823,False,13.21,63.98,1013.06,427.9,critical,normal,attention,critical,0.2942
residential,concrete,103,1887.1,temperate,3.44,0.2615,True,15.69,60.5,1011.51,366.3,critical,normal,normal,critical,0.5423
residential,concrete,19,638.5,continental,0.0,0.0,False,32.43,62.89,1016.5,299.0,normal,normal,normal,normal,0.0
industrial,concrete,100,2100.4,continental,4.199,0.2754,False,-0.33,62.59,1024.43,255.3,critical,normal,normal,critical,0.6009
residential,concrete,26,2004.5,temperate,0.737,0.0791,False,3.66,62.73,1010.43,450.2,critical,normal,normal,critical,0.2602
industrial,concrete,58,1640.5,continental,0.777,0.0915,False,-9.09,44.94,1018.72,287.4,critical,normal,normal,critical,0.3254
industrial,concrete,61,3184.3,continental,1.084,0.1065,False,7.9,48.5,1007.44,344.2,critical,normal,normal,critical,0.3439
residential,concrete,17,3077.5,coastal,2.562,0.1951,False,21.25,74.6,1021.86,254.6,critical,normal,normal,critical,0.4777
industrial,concrete,44,984.7,temperate,0.181,0.0002,False,15.63,44.05,1003.12,389.3,normal,normal,normal,normal,0.1293
historical,wood,78,2670.7,temperate,4.957,0.3587,False,9.61,69.77,1019.3,310.4,critical,attention,normal,critical,0.6702
commercial,concrete,37,4566.0,temperate,3.692,0.3193,False,18.68,29.85,1024.54,518.1,critical,normal,normal,critical,0.5764
commercial,concrete,22,4126.2,temperate,0.004,0.0115,False,13.53,46.93,1010.95,432.3,normal,normal,attention,attention,0.0
commercial,concrete,24,589.8,continental,0.068,0.03,False,-7.26,42.44,1009.34,517.0,normal,normal,normal,normal,0.0
historical,brick,58,4417.5,temperate,0.866,0.0537,False,6.83,62.83,1002.98,416.2,attention,normal,normal,attention,0.2604
commercial,mixed,74,1028.4,arid,2.746,0.2143,False,35.1,19.05,1009.0,534.1,critical,normal,normal,critical,0.4967
industrial,brick,24,927.6,temperate,0.124,0.0628,False,12.22,71.8,1016.93,318.7,critical,attention,normal,critical,0.1556
residential,brick,33,2532.0,arid,0.381,0.1027,False,31.37,38.27,1008.65,382.7,critical,normal,normal,critical,0.2008
residential,brick,85,4306.1,temperate,0.829,0.0959,False,14.91,60.59,1009.25,350.9,critical,normal,normal,critical,0.2662
residential,concrete,136,4780.4,coastal,0.537,0.088,False,21.17,69.16,1001.76,431.8,critical,normal,normal,critical,0.2194
residential,concrete,48,1682.1,coastal,0.993,0.0731,False,12.4,75.43,1024.73,271.5,critical,attention,normal,attention,0.2722
residential,brick,24,4622.2,continental,0.549,0.0819,False,-3.6,36.6,1003.73,332.7,critical,normal,normal,critical,0.2265
commercial,mixed,36,4725.7,temperate,3.966,0.3679,True,22.11,65.86,1009.49,540.7,critical,normal,normal,critical,0.6012
residential,brick,24,425.9,temperate,1.039,0.0944,False,23.66,57.04,1006.41,371.2,critical,normal,normal,critical,0.3083
residential,concrete,48,2451.5,continental,2.875,0.2663,False,-17.85,42.54,1021.4,295.4,critical,attention,normal,critical,0.5289
residential,wood,92,1114.8,temperate,6.233,0.554,False,13.18,81.22,1027.96,240.2,critical,critical,normal,critical,0.7639
residential,concrete,29,1444.9,arid,0.185,0.0698,False,33.12,19.77,1008.42,441.2,critical,normal,normal,critical,0.1608
commercial,mixed,44,945.8,coastal,2.919,0.2653,False,9.78,59.06,1008.18,449.2,critical,normal,attention,critical,0.5222
residential,brick,35,4941.6,coastal,1.132,0.0854,False,20.98,65.99,1015.21,536.5,critical,normal,normal,critical,0.3215
