building_type,material,age_years,area_m2,region,tilt_angle_deg,vibration_magnitude,shock_detected,temperature_c,humidity_pct,pressure_hpa,illuminance_lux,structural_status,climate_status,lighting_status,overall_status,_true_degradation_level
commercial,wood,41,2923.7,continental,5.637,0.4132,False,-2.07,43.36,1032.71,451.1,critical,normal,normal,critical,0.6908
residential,mixed,16,3087.6,continental,0.22,0.0396,False,8.87,58.71,1016.5,483.9,normal,normal,normal,normal,0.1202
residential,wood,24,3159.7,temperate,0.034,0.0451,False,18.69,63.71,1015.37,361.8,normal,attention,normal,attention,0.0988
residential,brick,36,537.4,temperate,0.173,0.0243,False,11.73,46.65,1021.42,389.5,normal,normal,normal,normal,0.2136
commercial,concrete,125,2789.9,continental,4.555,0.3826,False,-0.77,47.66,1024.4,321.5,critical,normal,normal,critical,0.6404
residential,brick,14,1944.8,temperate,0.0,0.0137,False,5.77,48.19,1010.09,305.2,normal,normal,normal,normal,0.0062
industrial,mixed,27,3360.8,arid,8.573,0.7188,False,28.44,40.73,1012.13,361.5,critical,normal,normal,critical,0.9035
industrial,concrete,66,1020.2,continental,3.77,0.2768,True,-0.92,59.71,1019.78,335.0,attention,normal,normal,attention,0.5937
residential,brick,9,4903.4,continental,0.334,0.0343,False,12.21,61.05,1022.1,446.8,normal,normal,normal,normal,0.1135
residential,wood,51,4230.3,temperate,0.0,0.0,False,13.85,58.26,1015.08,283.5,normal,normal,normal,normal,0.047
residential,mixed,20,3475.2,temperate,0.0,0.0,False,4.13,37.77,1022.31,282.0,normal,normal,normal,normal,0.0
residential,mixed,26,1926.2,coastal,1.377,0.1143,False,11.25,67.71,1015.87,402.8,normal,attention,normal,attention,0.348
residential,brick,63,176.2,coastal,2.217,0.1581,False,19.34,72.35,1007.75,310.1,attention,attention,normal,attention,0.4539
historical,wood,53,698.4,temperate,0.088,0.0407,False,18.73,40.5,1005.04,337.3,normal,normal,normal,normal,0.1091
residential,wood,72,4638.5,coastal,6.261,0.4331,False,20.72,78.21,1018.42,382.4,critical,critical,normal,critical,0.7559
commercial,mixed,54,4182.3,temperate,2.227,0.1659,False,17.06,64.92,1010.72,370.6,attention,normal,normal,attention,0.4375
commercial,brick,28,4609.6,temperate,3.589,0.2442,False,8.86,45.22,1011.92,414.9,attention,normal,normal,attention,0.5392
industrial,concrete,57,3475.5,continental,2.237,0.1798,False,13.78,57.72,1017.27,263.9,attention,normal,normal,attention,0.4534
residential,wood,47,4236.2,temperate,1.331,0.0545,False,10.95,55.64,1014.57,211.0,normal,normal,normal,normal,0.3146
historical,brick,54,2298.0,continental,0.776,0.0426,False,6.25,55.33,1008.97,139.4,normal,normal,attention,attention,0.2528
residential,concrete,35,1776.9,arid,2.058,0.0966,False,39.62,24.16,1012.09,250.7,attention,normal,normal,attention,0.4077
industrial,mixed,112,99.1,temperate,0.138,0.0,False,25.86,58.07,1022.99,138.4,normal,normal,attention,attention,0.1139
industrial,concrete,17,1185.6,continental,3.832,0.3013,False,18.43,55.06,999.39,310.9,attention,normal,normal,attention,0.5998
commercial,wood,40,4915.6,continental,0.0,0.0,False,-3.31,55.93,1015.02,364.7,normal,normal,normal,normal,0.0923
industrial,wood,57,1288.1,continental,2.76,0.2438,False,-4.16,43.17,1016.84,197.7,attention,normal,attention,attention,0.5081
residential,concrete,61,1504.7,coastal,2.425,0.1838,False,19.43,81.12,1017.69,437.3,attention,attention,normal,attention,0.4612
residential,concrete,47,1302.3,temperate,0.303,0.0,True,12.23,55.78,1015.9,279.6,attention,normal,normal,attention,0.1227
commercial,brick,10,108.3,continental,0.0,0.0123,False,-5.97,50.08,1020.72,330.2,normal,normal,normal,normal,0.1103
industrial,concrete,68,4098.4,continental,3.822,0.296,False,-12.7,40.93,1022.51,295.7,attention,normal,normal,attention,0.591
commercial,concrete,19,3776.4,coastal,0.132,0.0,False,6.63,66.33,1012.82,378.7,normal,normal,normal,normal,0.0402
residential,concrete,62,4658.7,coastal,3.801,0.3127,False,15.86,63.46,1011.35,278.0,attention,normal,normal,attention,0.5893
residential,brick,56,3981.9,coastal,0.871,0.0725,False,19.86,62.82,1014.06,302.9,normal,normal,normal,normal,0.2451
residential,brick,96,2603.8,arid,2.275,0.1606,True,31.56,15.04,1001.42,297.4,attention,normal,normal,attention,0.4269
industrial,concrete,30,3476.5,arid,1.439,0.0786,True,23.49,27.26,1013.46,384.6,attention,normal,normal,attention,0.3735
commercial,concrete,51,1129.3,continental,2.137,0.1753,False,31.07,48.45,1017.88,415.3,attention,normal,normal,attention,0.4349
historical,brick,128,4596.1,coastal,4.182,0.3585,False,24.72,80.6,1010.88,122.7,critical,attention,attention,critical,0.6064
industrial,brick,57,1012.6,temperate,0.323,0.0102,False,14.64,61.07,1012.95,290.2,normal,normal,normal,normal,0.1181
commercial,brick,37,4764.1,continental,0.0,0.0,False,-15.06,29.1,1019.6,457.0,normal,attention,normal,attention,0.0327
industrial,brick,35,4730.5,temperate,0.987,0.088,False,22.04,74.05,1005.3,197.4,normal,attention,attention,attention,0.2964
residential,concrete,130,1921.7,temperate,1.189,0.0673,False,11.73,54.62,1014.03,234.2,normal,normal,normal,normal,0.3296
residential,brick,15,1098.7,coastal,0.106,0.0,False,12.9,70.04,999.63,299.1,normal,attention,normal,attention,0.0079
commercial,concrete,43,3862.0,temperate,1.229,0.147,False,5.35,58.74,1011.08,491.2,attention,normal,normal,attention,0.3173
residential,mixed,56,4908.6,continental,0.534,0.1176,False,5.05,50.48,1005.78,340.7,normal,normal,normal,normal,0.2545
residential,wood,9,1001.3,temperate,0.119,0.0,False,9.68,47.89,1011.55,482.7,normal,normal,normal,normal,0.0818
residential,brick,53,2539.3,temperate,1.148,0.0949,False,3.73,59.88,1006.41,259.8,normal,normal,normal,normal,0.3273
historical,brick,26,592.7,continental,1.684,0.1004,False,36.78,63.81,1028.11,259.0,normal,normal,normal,normal,0.3924
residential,concrete,27,3287.3,temperate,0.0,0.0,False,19.26,69.41,1010.3,373.6,normal,normal,normal,normal,0.0453
residential,concrete,72,2359.1,temperate,0.628,0.0812,False,22.74,45.37,1009.23,370.2,normal,normal,normal,normal,0.2355
residential,wood,52,832.2,temperate,3.87,0.2601,False,14.24,77.77,1008.61,293.4,attention,critical,normal,critical,0.5875
commercial,mixed,64,2404.1,coastal,0.7,0.0481,False,23.61,58.83,1005.35,438.3,normal,normal,normal,normal,0.2939
residential,concrete,41,4226.2,continental,3.654,0.2768,False,0.39,76.14,1021.94,265.6,attention,attention,normal,attention,0.5743
residential,wood,49,1731.3,continental,0.026,0.0091,False,24.59,56.14,1008.58,457.0,normal,normal,normal,normal,0.0273
industrial,concrete,37,387.6,arid,0.716,0.0394,False,36.75,24.5,1012.1,370.3,normal,normal,normal,normal,0.24
residential,wood,17,3738.5,continental,1.385,0.0783,False,12.42,43.81,1012.36,338.9,normal,normal,normal,normal,0.3199
residential,wood,6,3281.2,continental,0.051,0.009,False,-11.34,44.49,1040.26,307.5,normal,normal,normal,normal,0.0
commercial,mixed,94,2849.7,temperate,1.04,0.0309,True,13.94,35.1,1014.4,343.2,attention,normal,normal,attention,0.3077
commercial,concrete,17,1888.1,arid,0.185,0.0218,False,30.08,35.31,1012.28,387.3,normal,normal,normal,normal,0.1419
residential,concrete,8,1939.8,continental,0.039,0.0,False,21.71,61.51,1013.39,270.1,normal,normal,normal,normal,0.0
residential,brick,65,4947.2,temperate,3.193,0.2618,False,25.25,61.85,1016.11,377.7,attention,normal,normal,attention,0.5298
residential,wood,36,918.5,coastal,1.056,0.0627,False,17.71,65.26,1005.59,484.5,normal,attention,normal,attention,0.2697
residential,brick,87,4229.6,continental,2.286,0.1482,False,26.16,69.77,1016.64,328.5,attention,normal,normal,attention,0.4603
commercial,brick,18,831.7,arid,2.972,0.211,False,35.87,30.38,1011.39,435.9,attention,normal,normal,attention,0.5045
industrial,mixed,37,3437.8,coastal,0.951,0.1489,False,13.1,69.07,1005.14,67.5,attention,attention,critical,attention,0.3516
residential,brick,46,1610.6,coastal,2.463,0.186,False,17.2,57.65,1004.89,353.8,attention,normal,normal,attention,0.4608
residential,concrete,5,812.6,temperate,0.024,0.0159,False,14.97,60.48,1012.46,380.2,normal,normal,normal,normal,0.0295
residential,wood,4,1398.5,temperate,0.404,0.033,False,11.19,52.55,1018.59,406.0,normal,normal,normal,normal,0.0814
commercial,concrete,16,1086.2,continental,0.255,0.1016,False,4.11,31.36,1008.42,401.0,normal,normal,normal,normal,0.1024
residential,wood,65,4290.8,coastal,3.659,0.2465,False,22.95,69.88,1012.69,407.7,attention,attention,normal,attention,0.5888
residential,brick,101,2278.8,temperate,4.015,0.3106,False,15.16,59.34,1011.8,303.7,critical,attention,normal,critical,0.6041
commercial,concrete,66,3085.4,coastal,3.258,0.2838,False,11.75,84.55,1013.27,478.7,attention,attention,normal,attention,0.5686
residential,concrete,21,656.0,temperate,0.032,0.0352,False,14.35,58.92,1007.13,385.8,normal,normal,normal,normal,0.0664
residential,mixed,43,833.9,temperate,0.0,0.0009,False,22.26,61.64,1013.51,422.3,normal,normal,normal,normal,0.0568
commercial,concrete,31,4393.8,coastal,0.0,0.0153,False,17.28,68.4,1009.26,370.5,normal,normal,normal,normal,0.0425
industrial,concrete,55,4291.0,temperate,0.2,0.0682,False,10.68,85.74,1016.81,265.2,normal,attention,normal,attention,0.1754
residential,brick,42,4825.1,coastal,1.866,0.1447,False,20.66,66.3,1009.27,488.1,attention,normal,normal,attention,0.4117
commercial,mixed,23,1857.1,continental,0.936,0.0557,False,11.82,68.88,1018.18,354.5,normal,attention,normal,attention,0.2611
industrial,concrete,53,2179.5,temperate,0.291,0.0674,False,1.73,62.87,1020.47,304.8,normal,normal,normal,normal,0.1118
commercial,mixed,66,3530.8,temperate,0.312,0.0629,False,8.43,55.2,1012.79,430.0,normal,normal,normal,normal,0.2294
historical,wood,19,4443.3,coastal,0.0,0.0,False,19.36,56.94,1011.86,292.8,normal,normal,normal,normal,0.0
industrial,concrete,76,4114.9,temperate,1.19,0.1135,True,10.68,44.55,1014.91,442.1,attention,normal,normal,attention,0.3737
residential,concrete,79,2224.6,continental,4.509,0.3488,False,11.59,43.7,1011.76,362.6,critical,normal,normal,critical,0.6324
residential,mixed,49,1889.4,temperate,5.382,0.4526,False,13.33,71.66,1018.93,405.7,critical,attention,normal,critical,0.6993
industrial,concrete,45,1246.6,arid,3.969,0.306,False,8.55,33.15,1008.53,485.6,attention,normal,normal,attention,0.6023
residential,brick,12,4780.5,continental,0.0,0.0,False,24.87,35.69,1005.08,425.4,normal,normal,normal,normal,0.0
residential,wood,34,4341.2,continental,0.709,0.0418,False,1.14,54.65,1024.2,312.2,normal,normal,normal,normal,0.258
residential,concrete,33,3729.5,coastal,1.035,0.0637,False,14.33,62.41,1017.21,376.4,normal,normal,normal,normal,0.2569
commercial,wood,22,4817.9,arid,0.224,0.0,False,22.93,14.05,1004.33,384.1,normal,normal,normal,normal,0.0
residential,brick,62,602.6,temperate,1.214,0.105,False,14.59,48.32,1013.21,305.5,normal,normal,normal,normal,0.3325
residential,mixed,56,714.2,continental,0.426,0.0097,False,4.68,42.35,1012.17,415.0,normal,attention,normal,normal,0.1458
residential,brick,19,3524.5,continental,0.331,0.0,False,26.43,59.57,1008.76,492.3,normal,normal,normal,normal,0.2247
industrial,mixed,56,1049.8,temperate,1.374,0.1519,False,13.58,61.68,1001.68,340.9,attention,normal,normal,attention,0.3605
residential,brick,59,3035.2,continental,0.503,0.047,True,9.48,75.36,1021.0,350.0,attention,attention,normal,attention,0.282
residential,brick,95,4281.0,continental,3.841,0.3355,False,6.51,56.49,1002.66,394.2,critical,normal,normal,critical,0.6218
commercial,brick,41,2731.1,continental,4.3,0.3599,False,2.18,63.04,995.27,413.5,attention,normal,normal,attention,0.6289
commercial,brick,83,1971.2,continental,4.142,0.3671,True,20.25,62.94,1014.77,468.4,critical,normal,normal,critical,0.6118
industrial,concrete,14,1876.2,temperate,0.0,0.0,False,7.48,45.51,1002.26,471.7,normal,normal,normal,normal,0.0
residential,concrete,33,451.3,arid,1.171,0.1237,False,5.07,41.24,1010.85,268.5,normal,normal,normal,normal,0.3268
historical,mixed,13,4202.1,temperate,0.141,0.0402,True,12.34,44.97,1015.54,268.1,attention,normal,normal,attention,0.0107
residential,concrete,57,3542.6,coastal,3.634,0.3006,False,18.9,76.14,1001.85,306.1,attention,attention,normal,attention,0.5356
residential,mixed,34,3601.5,temperate,0.002,0.0,False,8.15,44.5,1008.61,257.4,normal,normal,normal,normal,0.0316
residential,brick,69,2814.9,continental,1.94,0.1574,False,-7.82,68.8,1028.76,322.1,attention,normal,normal,attention,0.4148
residential,concrete,43,4739.1,coastal,1.311,0.1263,False,19.62,75.93,1012.31,395.7,normal,attention,normal,attention,0.3262
industrial,brick,21,1063.7,continental,0.965,0.1107,False,1.15,55.12,1011.92,442.1,normal,normal,normal,normal,0.3246
residential,brick,69,3162.0,temperate,1.501,0.154,False,13.09,59.68,1014.38,318.5,attention,normal,normal,attention,0.3726
commercial,mixed,48,875.0,continental,0.368,0.0208,False,-10.33,64.76,1019.31,396.6,normal,normal,normal,normal,0.1844
industrial,mixed,38,2554.9,arid,0.684,0.0513,True,37.34,23.13,1014.12,475.4,attention,normal,normal,attention,0.2265
industrial,mixed,33,3951.8,continental,0.983,0.1716,False,17.55,26.8,1026.91,182.3,attention,normal,attention,attention,0.2916
residential,concrete,85,1088.9,temperate,1.069,0.0758,False,16.71,69.02,1024.65,326.2,normal,normal,normal,normal,0.3128
commercial,concrete,4,1332.6,coastal,0.181,0.0,False,12.15,55.93,1007.8,547.4,normal,normal,normal,normal,0.1292
commercial,wood,100,3435.9,continental,0.675,0.064,False,1.36,37.93,1007.04,377.4,normal,normal,normal,normal,0.2476
commercial,mixed,42,293.5,continental,0.543,0.0698,False,12.32,56.63,997.46,552.0,normal,normal,normal,normal,0.2563
residential,concrete,38,2977.6,temperate,2.739,0.1687,False,8.25,59.47,1011.43,316.9,attention,normal,normal,attention,0.4542
industrial,concrete,40,1818.2,continental,0.834,0.0459,False,6.02,40.82,999.74,274.3,normal,normal,normal,normal,0.2559
residential,concrete,57,2035.8,continental,1.494,0.0426,False,29.07,74.76,1003.94,421.7,normal,normal,normal,normal,0.362
industrial,concrete,39,4060.6,arid,3.878,0.3057,False,21.03,33.59,1005.75,272.2,attention,normal,normal,attention,0.5964
industrial,concrete,18,3014.7,coastal,2.085,0.1659,False,23.03,76.63,1008.6,306.3,attention,attention,normal,attention,0.4393
industrial,concrete,123,1674.5,continental,6.475,0.5123,False,27.75,54.74,1017.95,210.1,critical,normal,normal,critical,0.7703
historical,brick,38,2816.8,temperate,1.106,0.0382,False,23.43,59.36,1014.33,185.3,normal,normal,normal,normal,0.3254
residential,wood,15,2537.9,temperate,4.33,0.3406,False,12.6,63.95,1017.86,338.3,attention,attention,normal,attention,0.6213
residential,brick,123,805.3,temperate,3.575,0.295,False,23.03,61.92,1011.92,263.4,critical,normal,normal,critical,0.5561
industrial,concrete,56,4371.2,continental,7.428,0.541,False,11.03,58.94,1002.65,267.3,critical,normal,normal,critical,0.8332
industrial,concrete,52,3233.9,coastal,0.196,0.0,False,11.39,69.18,1006.84,336.4,normal,normal,normal,normal,0.1271
residential,concrete,40,3070.2,arid,0.152,0.0374,False,33.53,22.72,994.36,328.8,normal,normal,normal,normal,0.1431
residential,brick,112,1486.3,temperate,1.479,0.1269,False,12.74,63.87,1006.24,254.9,attention,normal,normal,attention,0.3526
residential,concrete,24,3758.4,continental,0.0,0.0165,False,18.57,52.59,1017.14,398.9,normal,normal,normal,normal,0.0
commercial,concrete,103,3412.7,temperate,2.422,0.2389,False,10.72,52.28,1009.34,516.9,attention,normal,normal,attention,0.4725
industrial,concrete,27,3535.9,temperate,1.406,0.0743,False,14.44,65.46,1006.49,217.5,normal,normal,normal,normal,0.3297
residential,mixed,52,624.3,temperate,1.857,0.154,False,1.0,50.52,1020.46,235.1,attention,normal,normal,attention,0.3895
industrial,concrete,8,2470.6,continental,0.073,0.0101,False,39.93,60.79,1020.86,308.7,normal,normal,normal,normal,0.0797
residential,concrete,14,2989.1,continental,0.22,0.0031,False,0.61,50.2,1022.62,325.2,normal,normal,normal,normal,0.0885
commercial,brick,80,3052.7,coastal,1.231,0.1111,False,16.17,69.83,1020.13,493.5,normal,normal,normal,normal,0.3268
commercial,brick,75,3474.1,temperate,2.509,0.1749,False,16.34,67.92,1020.66,350.8,attention,normal,normal,attention,0.4796
industrial,brick,15,3534.9,continental,1.599,0.1832,False,8.77,53.49,1023.29,341.0,attention,normal,normal,attention,0.405
residential,brick,113,1585.7,temperate,3.374,0.2638,False,24.49,39.86,1016.09,335.9,attention,normal,normal,attention,0.5685
residential,brick,13,129.4,coastal,0.0,0.0212,False,19.49,69.67,1016.7,308.6,normal,normal,normal,normal,0.0
commercial,concrete,25,3397.8,continental,1.25,0.1087,False,15.11,35.59,1018.73,481.7,normal,normal,normal,normal,0.3565
residential,brick,85,2232.3,temperate,3.784,0.2763,False,12.98,65.16,1012.91,421.7,attention,normal,normal,attention,0.5919
residential,concrete,54,1023.7,continental,0.693,0.0912,False,9.17,36.19,1022.08,136.1,normal,normal,attention,attention,0.2089
historical,brick,59,2739.5,continental,1.5,0.085,True,21.0,41.98,1028.04,99.8,attention,normal,attention,attention,0.3436
residential,brick,7,3865.0,continental,0.506,0.0328,False,5.3,34.75,1010.45,156.4,normal,normal,normal,normal,0.2098
residential,brick,59,559.4,arid,0.287,0.0384,False,27.86,14.97,1012.01,404.3,normal,normal,normal,normal,0.185
industrial,concrete,42,1046.5,continental,3.192,0.2595,False,-5.16,63.13,1021.13,327.0,attention,normal,normal,attention,0.5444
residential,brick,12,3475.9,temperate,0.0,0.0042,False,20.72,47.91,1015.37,330.0,normal,normal,normal,normal,0.0621
residential,mixed,33,2460.2,temperate,1.704,0.1058,False,20.69,48.04,1017.77,196.5,normal,normal,normal,normal,0.4267
historical,brick,76,2033.8,continental,2.144,0.2061,False,-2.31,32.94,1016.1,173.7,attention,normal,normal,attention,0.4487
commercial,concrete,51,1451.4,arid,2.655,0.2621,False,21.55,30.5,1008.29,385.3,attention,normal,normal,attention,0.5183
commercial,mixed,58,861.4,coastal,2.283,0.179,False,18.76,78.26,1011.63,508.5,attention,attention,normal,attention,0.4692
residential,wood,38,1038.7,coastal,0.752,0.0293,False,13.09,81.82,1021.65,513.3,normal,critical,normal,critical,0.2051
commercial,brick,55,626.7,temperate,1.705,0.1147,False,22.95,63.89,1013.95,443.8,normal,normal,normal,normal,0.3619
industrial,mixed,35,454.8,continental,0.246,0.0181,False,19.59,59.58,1009.57,403.6,normal,normal,normal,normal,0.2174
industrial,concrete,52,1620.2,continental,1.427,0.1455,False,-3.76,49.32,1025.97,350.4,attention,normal,normal,attention,0.353
commercial,mixed,74,146.3,arid,1.118,0.075,False,20.03,19.94,1005.9,578.2,normal,normal,normal,normal,0.2943
